"Name","Family Income"
"Description","Families by income level."
"Source Notes","U.S. Census Bureau, American Community Survey 1-Year Estimates, Summary Table B19101 (2005-2018); retrieved from https://data.census.gov/.&nbsp;"
"Notes",""

Location,Income Level,TimeFrame,DataFormat,Data,Fips
Tottenville,"$75,000 to $99,999",2017,Number,4771,503
South Beach,"$75,000 to $99,999",2017,Number,4463,502
St. George,"$75,000 to $99,999",2017,Number,5155,501
Williamsburg/Greenpoint,"$75,000 to $99,999",2017,Number,3055,301
Bushwick,"$75,000 to $99,999",2017,Number,2829,304
Bedford Stuyvesant,"$75,000 to $99,999",2017,Number,2626,303
Fort Greene/Brooklyn Hts,"$75,000 to $99,999",2017,Number,3164,302
Park Slope,"$75,000 to $99,999",2017,Number,1902,306
Crown Heights North,"$75,000 to $99,999",2017,Number,2556,308
Brownsville,"$75,000 to $99,999",2017,Number,2394,316
East New York,"$75,000 to $99,999",2017,Number,4524,305
Canarsie,"$75,000 to $99,999",2017,Number,9247,318
East Flatbush,"$75,000 to $99,999",2017,Number,5052,317
Crown Heights South,"$75,000 to $99,999",2017,Number,3458,309
Sunset Park,"$75,000 to $99,999",2017,Number,3810,307
Bay Ridge,"$75,000 to $99,999",2017,Number,3075,310
Borough Park,"$75,000 to $99,999",2017,Number,3072,312
Flatbush/Midwood,"$75,000 to $99,999",2017,Number,3250,314
Sheepshead Bay,"$75,000 to $99,999",2017,Number,4534,315
Bensonhurst,"$75,000 to $99,999",2017,Number,6188,311
Coney Island,"$75,000 to $99,999",2017,Number,2220,313
Astoria,"$75,000 to $99,999",2017,Number,4338,401
Jackson Heights,"$75,000 to $99,999",2017,Number,4495,403
Flushing,"$75,000 to $99,999",2017,Number,7669,407
Bayside,"$75,000 to $99,999",2017,Number,3039,411
Queens Village,"$75,000 to $99,999",2017,Number,7484,413
Fresh Meadows/Briarwood,"$75,000 to $99,999",2017,Number,4392,408
Elmhurst/Corona,"$75,000 to $99,999",2017,Number,4965,404
Rego Park/Forest Hills,"$75,000 to $99,999",2017,Number,4627,406
Sunnyside/Woodside,"$75,000 to $99,999",2017,Number,3114,402
Ridgewood/Glendale,"$75,000 to $99,999",2017,Number,6524,405
Woodhaven,"$75,000 to $99,999",2017,Number,5749,409
Jamaica/St. Albans,"$75,000 to $99,999",2017,Number,7592,412
Howard Beach,"$75,000 to $99,999",2017,Number,4643,410
The Rockaways,"$75,000 to $99,999",2017,Number,3312,414
Bronx,"$75,000 to $99,999",2017,Number,33601,36005
Brooklyn,"$75,000 to $99,999",2017,Number,66956,36047
Manhattan,"$75,000 to $99,999",2017,Number,29793,36061
Queens,"$75,000 to $99,999",2017,Number,71943,36081
Staten Island,"$75,000 to $99,999",2017,Number,14389,36085
New York City,"$75,000 to $99,999",2017,Number,216682,3651000
Riverdale,"$75,000 to $99,999",2017,Percent,0.08899,208
Williamsbridge,"$75,000 to $99,999",2017,Percent,0.18432,212
Throgs Neck,"$75,000 to $99,999",2017,Percent,0.15621,210
Pelham Parkway,"$75,000 to $99,999",2017,Percent,0.09838,211
Morrisania,"$75,000 to $99,999",2017,Percent,0.08419,203
East Tremont,"$75,000 to $99,999",2017,Percent,0.08419,206
Bedford Park,"$75,000 to $99,999",2017,Percent,0.11205,207
University Heights,"$75,000 to $99,999",2017,Percent,0.08447,205
Concourse/Highbridge,"$75,000 to $99,999",2017,Percent,0.04496,204
Unionport/Soundview,"$75,000 to $99,999",2017,Percent,0.08535,209
Mott Haven,"$75,000 to $99,999",2017,Percent,0.08244,201
Hunts Point,"$75,000 to $99,999",2017,Percent,0.08244,202
Washington Heights,"$75,000 to $99,999",2017,Percent,0.134,112
Manhattanville,"$75,000 to $99,999",2017,Percent,0.0764,109
Central Harlem,"$75,000 to $99,999",2017,Percent,0.09999,110
East Harlem,"$75,000 to $99,999",2017,Percent,0.1071,111
Upper East Side,"$75,000 to $99,999",2017,Percent,0.08732,108
Upper West Side,"$75,000 to $99,999",2017,Percent,0.07565,107
Chelsea/Clinton,"$75,000 to $99,999",2017,Percent,0.09897,104
Midtown Business District,"$75,000 to $99,999",2017,Percent,0.09897,105
Murray Hill/Stuyvesant,"$75,000 to $99,999",2017,Percent,0.0483,106
Lower East Side,"$75,000 to $99,999",2017,Percent,0.06152,103
Battery Park/Tribeca,"$75,000 to $99,999",2017,Percent,0.08344,101
Greenwich Village,"$75,000 to $99,999",2017,Percent,0.08344,102
Tottenville,"$75,000 to $99,999",2017,Percent,0.1109,503
South Beach,"$75,000 to $99,999",2017,Percent,0.12176,502
St. George,"$75,000 to $99,999",2017,Percent,0.11641,501
Williamsburg/Greenpoint,"$75,000 to $99,999",2017,Percent,0.0971,301
Bushwick,"$75,000 to $99,999",2017,Percent,0.11113,304
Bedford Stuyvesant,"$75,000 to $99,999",2017,Percent,0.09076,303
Fort Greene/Brooklyn Hts,"$75,000 to $99,999",2017,Percent,0.11715,302
Park Slope,"$75,000 to $99,999",2017,Percent,0.06934,306
Crown Heights North,"$75,000 to $99,999",2017,Percent,0.08999,308
Brownsville,"$75,000 to $99,999",2017,Percent,0.1146,316
East New York,"$75,000 to $99,999",2017,Percent,0.11991,305
Canarsie,"$75,000 to $99,999",2017,Percent,0.17818,318
East Flatbush,"$75,000 to $99,999",2017,Percent,0.15405,317
Crown Heights South,"$75,000 to $99,999",2017,Percent,0.14248,309
Sunset Park,"$75,000 to $99,999",2017,Percent,0.12099,307
Bay Ridge,"$75,000 to $99,999",2017,Percent,0.10586,310
Borough Park,"$75,000 to $99,999",2017,Percent,0.10126,312
Flatbush/Midwood,"$75,000 to $99,999",2017,Percent,0.09746,314
Sheepshead Bay,"$75,000 to $99,999",2017,Percent,0.1099,315
Bensonhurst,"$75,000 to $99,999",2017,Percent,0.12647,311
Coney Island,"$75,000 to $99,999",2017,Percent,0.07416,313
Astoria,"$75,000 to $99,999",2017,Percent,0.13364,401
Jackson Heights,"$75,000 to $99,999",2017,Percent,0.13238,403
Flushing,"$75,000 to $99,999",2017,Percent,0.12449,407
Bayside,"$75,000 to $99,999",2017,Percent,0.10472,411
Queens Village,"$75,000 to $99,999",2017,Percent,0.16603,413
Fresh Meadows/Briarwood,"$75,000 to $99,999",2017,Percent,0.12294,408
Elmhurst/Corona,"$75,000 to $99,999",2017,Percent,0.16021,404
Rego Park/Forest Hills,"$75,000 to $99,999",2017,Percent,0.16357,406
Sunnyside/Woodside,"$75,000 to $99,999",2017,Percent,0.10889,402
Ridgewood/Glendale,"$75,000 to $99,999",2017,Percent,0.14447,405
Woodhaven,"$75,000 to $99,999",2017,Percent,0.17613,409
Jamaica/St. Albans,"$75,000 to $99,999",2017,Percent,0.14541,412
Howard Beach,"$75,000 to $99,999",2017,Percent,0.14744,410
The Rockaways,"$75,000 to $99,999",2017,Percent,0.12058,414
Bronx,"$75,000 to $99,999",2017,Percent,0.10057,36005
Brooklyn,"$75,000 to $99,999",2017,Percent,0.11532,36047
Manhattan,"$75,000 to $99,999",2017,Percent,0.08856,36061
Queens,"$75,000 to $99,999",2017,Percent,0.13979,36081
Staten Island,"$75,000 to $99,999",2017,Percent,0.11608,36085
New York City,"$75,000 to $99,999",2017,Percent,0.11466,3651000
Riverdale,"$100,000 to $199,999",2017,Number,6898,208
Williamsbridge,"$100,000 to $199,999",2017,Number,7159,212
Throgs Neck,"$100,000 to $199,999",2017,Number,7345,210
Pelham Parkway,"$100,000 to $199,999",2017,Number,6912,211
Morrisania,"$100,000 to $199,999",2017,Number,1330.75287,203
East Tremont,"$100,000 to $199,999",2017,Number,1389.24713,206
Bedford Park,"$100,000 to $199,999",2017,Number,2770,207
University Heights,"$100,000 to $199,999",2017,Number,2763,205
Concourse/Highbridge,"$100,000 to $199,999",2017,Number,2540,204
Unionport/Soundview,"$100,000 to $199,999",2017,Number,7773,209
Mott Haven,"$100,000 to $199,999",2017,Number,1214.5028,201
Hunts Point,"$100,000 to $199,999",2017,Number,693.4972,202
Washington Heights,"$100,000 to $199,999",2017,Number,9560,112
Manhattanville,"$100,000 to $199,999",2017,Number,4148,109
Central Harlem,"$100,000 to $199,999",2017,Number,6052,110
East Harlem,"$100,000 to $199,999",2017,Number,2913,111
Upper East Side,"$100,000 to $199,999",2017,Number,11369,108
Upper West Side,"$100,000 to $199,999",2017,Number,11282,107
Chelsea/Clinton,"$100,000 to $199,999",2017,Number,4351.24779,104
Midtown Business District,"$100,000 to $199,999",2017,Number,2177.75221,105
Murray Hill/Stuyvesant,"$100,000 to $199,999",2017,Number,7147,106
Lower East Side,"$100,000 to $199,999",2017,Number,4342,103
Battery Park/Tribeca,"$100,000 to $199,999",2017,Number,3046.59809,101
Greenwich Village,"$100,000 to $199,999",2017,Number,4497.40191,102
Tottenville,"$100,000 to $199,999",2017,Number,18400,503
South Beach,"$100,000 to $199,999",2017,Number,12075,502
St. George,"$100,000 to $199,999",2017,Number,12507,501
Williamsburg/Greenpoint,"$100,000 to $199,999",2017,Number,5303,301
Bushwick,"$100,000 to $199,999",2017,Number,3216,304
Bedford Stuyvesant,"$100,000 to $199,999",2017,Number,5506,303
Fort Greene/Brooklyn Hts,"$100,000 to $199,999",2017,Number,7570,302
Park Slope,"$100,000 to $199,999",2017,Number,8848,306
Crown Heights North,"$100,000 to $199,999",2017,Number,8056,308
Brownsville,"$100,000 to $199,999",2017,Number,2736,316
East New York,"$100,000 to $199,999",2017,Number,5814,305
Canarsie,"$100,000 to $199,999",2017,Number,17100,318
East Flatbush,"$100,000 to $199,999",2017,Number,7528,317
Crown Heights South,"$100,000 to $199,999",2017,Number,4093,309
Sunset Park,"$100,000 to $199,999",2017,Number,5483,307
Bay Ridge,"$100,000 to $199,999",2017,Number,8463,310
Borough Park,"$100,000 to $199,999",2017,Number,5902,312
Flatbush/Midwood,"$100,000 to $199,999",2017,Number,7356,314
Sheepshead Bay,"$100,000 to $199,999",2017,Number,12607,315
Bensonhurst,"$100,000 to $199,999",2017,Number,11333,311
Coney Island,"$100,000 to $199,999",2017,Number,5451,313
Astoria,"$100,000 to $199,999",2017,Number,8774,401
Jackson Heights,"$100,000 to $199,999",2017,Number,6660,403
Flushing,"$100,000 to $199,999",2017,Number,12417,407
Bayside,"$100,000 to $199,999",2017,Number,9863,411
Queens Village,"$100,000 to $199,999",2017,Number,16876,413
Fresh Meadows/Briarwood,"$100,000 to $199,999",2017,Number,9099,408
Elmhurst/Corona,"$100,000 to $199,999",2017,Number,5153,404
Rego Park/Forest Hills,"$100,000 to $199,999",2017,Number,10715,406
Sunnyside/Woodside,"$100,000 to $199,999",2017,Number,7346,402
Ridgewood/Glendale,"$100,000 to $199,999",2017,Number,13452,405
Woodhaven,"$100,000 to $199,999",2017,Number,8817,409
Jamaica/St. Albans,"$100,000 to $199,999",2017,Number,15118,412
Howard Beach,"$100,000 to $199,999",2017,Number,9551,410
The Rockaways,"$100,000 to $199,999",2017,Number,7343,414
Bronx,"$100,000 to $199,999",2017,Number,48788,36005
Brooklyn,"$100,000 to $199,999",2017,Number,132365,36047
Manhattan,"$100,000 to $199,999",2017,Number,70886,36061
Queens,"$100,000 to $199,999",2017,Number,141184,36081
Staten Island,"$100,000 to $199,999",2017,Number,42982,36085
New York City,"$100,000 to $199,999",2017,Number,436205,3651000
Riverdale,"$100,000 to $199,999",2017,Percent,0.26584,208
Williamsbridge,"$100,000 to $199,999",2017,Percent,0.21056,212
Throgs Neck,"$100,000 to $199,999",2017,Percent,0.27396,210
Pelham Parkway,"$100,000 to $199,999",2017,Percent,0.23825,211
Morrisania,"$100,000 to $199,999",2017,Percent,0.06402,203
East Tremont,"$100,000 to $199,999",2017,Percent,0.06402,206
Bedford Park,"$100,000 to $199,999",2017,Percent,0.08281,207
University Heights,"$100,000 to $199,999",2017,Percent,0.08664,205
Concourse/Highbridge,"$100,000 to $199,999",2017,Percent,0.07474,204
Unionport/Soundview,"$100,000 to $199,999",2017,Percent,0.17753,209
Mott Haven,"$100,000 to $199,999",2017,Percent,0.05828,201
Hunts Point,"$100,000 to $199,999",2017,Percent,0.05828,202
Washington Heights,"$100,000 to $199,999",2017,Percent,0.21955,112
Manhattanville,"$100,000 to $199,999",2017,Percent,0.17187,109
Central Harlem,"$100,000 to $199,999",2017,Percent,0.18781,110
East Harlem,"$100,000 to $199,999",2017,Percent,0.1097,111
Upper East Side,"$100,000 to $199,999",2017,Percent,0.23615,108
Upper West Side,"$100,000 to $199,999",2017,Percent,0.23073,107
Chelsea/Clinton,"$100,000 to $199,999",2017,Percent,0.26258,104
Midtown Business District,"$100,000 to $199,999",2017,Percent,0.26258,105
Murray Hill/Stuyvesant,"$100,000 to $199,999",2017,Percent,0.25236,106
Lower East Side,"$100,000 to $199,999",2017,Percent,0.14246,103
Battery Park/Tribeca,"$100,000 to $199,999",2017,Percent,0.25787,101
Greenwich Village,"$100,000 to $199,999",2017,Percent,0.25787,102
Tottenville,"$100,000 to $199,999",2017,Percent,0.42772,503
South Beach,"$100,000 to $199,999",2017,Percent,0.32943,502
St. George,"$100,000 to $199,999",2017,Percent,0.28243,501
Williamsburg/Greenpoint,"$100,000 to $199,999",2017,Percent,0.16855,301
Bushwick,"$100,000 to $199,999",2017,Percent,0.12634,304
Bedford Stuyvesant,"$100,000 to $199,999",2017,Percent,0.1903,303
Fort Greene/Brooklyn Hts,"$100,000 to $199,999",2017,Percent,0.28028,302
Park Slope,"$100,000 to $199,999",2017,Percent,0.32254,306
Crown Heights North,"$100,000 to $199,999",2017,Percent,0.28364,308
Brownsville,"$100,000 to $199,999",2017,Percent,0.13097,316
East New York,"$100,000 to $199,999",2017,Percent,0.15411,305
Canarsie,"$100,000 to $199,999",2017,Percent,0.32949,318
East Flatbush,"$100,000 to $199,999",2017,Percent,0.22955,317
Crown Heights South,"$100,000 to $199,999",2017,Percent,0.16864,309
Sunset Park,"$100,000 to $199,999",2017,Percent,0.17412,307
Bay Ridge,"$100,000 to $199,999",2017,Percent,0.29135,310
Borough Park,"$100,000 to $199,999",2017,Percent,0.19454,312
Flatbush/Midwood,"$100,000 to $199,999",2017,Percent,0.22058,314
Sheepshead Bay,"$100,000 to $199,999",2017,Percent,0.30557,315
Bensonhurst,"$100,000 to $199,999",2017,Percent,0.23163,311
Coney Island,"$100,000 to $199,999",2017,Percent,0.1821,313
Astoria,"$100,000 to $199,999",2017,Percent,0.27029,401
Jackson Heights,"$100,000 to $199,999",2017,Percent,0.19614,403
Flushing,"$100,000 to $199,999",2017,Percent,0.20156,407
Bayside,"$100,000 to $199,999",2017,Percent,0.33986,411
Queens Village,"$100,000 to $199,999",2017,Percent,0.3744,413
Fresh Meadows/Briarwood,"$100,000 to $199,999",2017,Percent,0.2547,408
Elmhurst/Corona,"$100,000 to $199,999",2017,Percent,0.16627,404
Rego Park/Forest Hills,"$100,000 to $199,999",2017,Percent,0.37878,406
Sunnyside/Woodside,"$100,000 to $199,999",2017,Percent,0.25688,402
Ridgewood/Glendale,"$100,000 to $199,999",2017,Percent,0.29789,405
Woodhaven,"$100,000 to $199,999",2017,Percent,0.27013,409
Jamaica/St. Albans,"$100,000 to $199,999",2017,Percent,0.28956,412
Howard Beach,"$100,000 to $199,999",2017,Percent,0.3033,410
The Rockaways,"$100,000 to $199,999",2017,Percent,0.26734,414
Bronx,"$100,000 to $199,999",2017,Percent,0.14603,36005
Brooklyn,"$100,000 to $199,999",2017,Percent,0.22797,36047
Manhattan,"$100,000 to $199,999",2017,Percent,0.21071,36061
Queens,"$100,000 to $199,999",2017,Percent,0.27432,36081
Staten Island,"$100,000 to $199,999",2017,Percent,0.34675,36085
New York City,"$100,000 to $199,999",2017,Percent,0.23083,3651000
Riverdale,"$200,000 or more",2017,Number,2688,208
Williamsbridge,"$200,000 or more",2017,Number,2116,212
Throgs Neck,"$200,000 or more",2017,Number,1341,210
Pelham Parkway,"$200,000 or more",2017,Number,948,211
Morrisania,"$200,000 or more",2017,Number,169.27959,203
East Tremont,"$200,000 or more",2017,Number,176.72041,206
Bedford Park,"$200,000 or more",2017,Number,177,207
University Heights,"$200,000 or more",2017,Number,317,205
Concourse/Highbridge,"$200,000 or more",2017,Number,261,204
Unionport/Soundview,"$200,000 or more",2017,Number,870,209
Mott Haven,"$200,000 or more",2017,Number,149.58499,201
Hunts Point,"$200,000 or more",2017,Number,85.41501,202
Washington Heights,"$200,000 or more",2017,Number,1990,112
Manhattanville,"$200,000 or more",2017,Number,3279,109
Central Harlem,"$200,000 or more",2017,Number,2829,110
East Harlem,"$200,000 or more",2017,Number,1510,111
Upper East Side,"$200,000 or more",2017,Number,26004,108
Upper West Side,"$200,000 or more",2017,Number,23269,107
Chelsea/Clinton,"$200,000 or more",2017,Number,6475.88831,104
Midtown Business District,"$200,000 or more",2017,Number,3241.11169,105
Murray Hill/Stuyvesant,"$200,000 or more",2017,Number,13698,106
Lower East Side,"$200,000 or more",2017,Number,2710,103
Battery Park/Tribeca,"$200,000 or more",2017,Number,5645.73718,101
Greenwich Village,"$200,000 or more",2017,Number,8334.26282,102
Tottenville,"$200,000 or more",2017,Number,6177,503
South Beach,"$200,000 or more",2017,Number,5489,502
St. George,"$200,000 or more",2017,Number,4774,501
Williamsburg/Greenpoint,"$200,000 or more",2017,Number,6002,301
Bushwick,"$200,000 or more",2017,Number,1405,304
Bedford Stuyvesant,"$200,000 or more",2017,Number,2680,303
Fort Greene/Brooklyn Hts,"$200,000 or more",2017,Number,7704,302
Park Slope,"$200,000 or more",2017,Number,11243,306
Crown Heights North,"$200,000 or more",2017,Number,2968,308
Brownsville,"$200,000 or more",2017,Number,276,316
East New York,"$200,000 or more",2017,Number,1199,305
Canarsie,"$200,000 or more",2017,Number,4192,318
East Flatbush,"$200,000 or more",2017,Number,828,317
Crown Heights South,"$200,000 or more",2017,Number,1612,309
Sunset Park,"$200,000 or more",2017,Number,3482,307
Bay Ridge,"$200,000 or more",2017,Number,4051,310
Borough Park,"$200,000 or more",2017,Number,2098,312
Flatbush/Midwood,"$200,000 or more",2017,Number,3346,314
Sheepshead Bay,"$200,000 or more",2017,Number,4249,315
Bensonhurst,"$200,000 or more",2017,Number,3257,311
Coney Island,"$200,000 or more",2017,Number,1692,313
Astoria,"$200,000 or more",2017,Number,2460,401
Jackson Heights,"$200,000 or more",2017,Number,1444,403
Flushing,"$200,000 or more",2017,Number,3799,407
Bayside,"$200,000 or more",2017,Number,3583,411
Queens Village,"$200,000 or more",2017,Number,4197,413
Fresh Meadows/Briarwood,"$200,000 or more",2017,Number,3077,408
Elmhurst/Corona,"$200,000 or more",2017,Number,982,404
Rego Park/Forest Hills,"$200,000 or more",2017,Number,3188,406
Sunnyside/Woodside,"$200,000 or more",2017,Number,3254,402
Ridgewood/Glendale,"$200,000 or more",2017,Number,3303,405
Woodhaven,"$200,000 or more",2017,Number,2356,409
Jamaica/St. Albans,"$200,000 or more",2017,Number,3057,412
Howard Beach,"$200,000 or more",2017,Number,2085,410
The Rockaways,"$200,000 or more",2017,Number,2123,414
Bronx,"$200,000 or more",2017,Number,9299,36005
Brooklyn,"$200,000 or more",2017,Number,62284,36047
Manhattan,"$200,000 or more",2017,Number,98986,36061
Queens,"$200,000 or more",2017,Number,38908,36081
Staten Island,"$200,000 or more",2017,Number,16440,36085
New York City,"$200,000 or more",2017,Number,225917,3651000
Riverdale,"$200,000 or more",2017,Percent,0.10359,208
Williamsbridge,"$200,000 or more",2017,Percent,0.06224,212
Throgs Neck,"$200,000 or more",2017,Percent,0.05002,210
Pelham Parkway,"$200,000 or more",2017,Percent,0.03268,211
Morrisania,"$200,000 or more",2017,Percent,0.00814,203
East Tremont,"$200,000 or more",2017,Percent,0.00814,206
Bedford Park,"$200,000 or more",2017,Percent,0.00529,207
University Heights,"$200,000 or more",2017,Percent,0.00994,205
Concourse/Highbridge,"$200,000 or more",2017,Percent,0.00768,204
Unionport/Soundview,"$200,000 or more",2017,Percent,0.01987,209
Mott Haven,"$200,000 or more",2017,Percent,0.00718,201
Hunts Point,"$200,000 or more",2017,Percent,0.00718,202
Washington Heights,"$200,000 or more",2017,Percent,0.0457,112
Manhattanville,"$200,000 or more",2017,Percent,0.13586,109
Central Harlem,"$200,000 or more",2017,Percent,0.08779,110
East Harlem,"$200,000 or more",2017,Percent,0.05686,111
Upper East Side,"$200,000 or more",2017,Percent,0.54014,108
Upper West Side,"$200,000 or more",2017,Percent,0.47589,107
Chelsea/Clinton,"$200,000 or more",2017,Percent,0.39079,104
Midtown Business District,"$200,000 or more",2017,Percent,0.39079,105
