"Name","Household Income"
"Description","Households by income level."
"Source Notes","U.S. Census Bureau, American Community Survey 1-Year Estimates, Summary Table B19001 (2005-2018); retrieved from&nbsp;<a href=""https://data.census.gov/"" target=""_blank"">https://data.census.gov/</a>."
"Notes",""

Location,Income Level,TimeFrame,DataFormat,Data,Fips
Williamsbridge,"$25,000 to $34,999",2005,Number,6310,212
Williamsburg/Greenpoint,"$25,000 to $34,999",2005,Number,4080,301
Fort Greene/Brooklyn Hts,"$25,000 to $34,999",2005,Number,4692,302
Bedford Stuyvesant,"$25,000 to $34,999",2005,Number,5388,303
Bushwick,"$25,000 to $34,999",2005,Number,5424,304
East New York,"$25,000 to $34,999",2005,Number,5346,305
Park Slope,"$25,000 to $34,999",2005,Number,3472,306
Sunset Park,"$25,000 to $34,999",2005,Number,5300,307
Crown Heights North,"$25,000 to $34,999",2005,Number,6727,308
Crown Heights South,"$25,000 to $34,999",2005,Number,6206,309
Bay Ridge,"$25,000 to $34,999",2005,Number,4185,310
Bensonhurst,"$25,000 to $34,999",2005,Number,7077,311
Borough Park,"$25,000 to $34,999",2005,Number,6768,312
Coney Island,"$25,000 to $34,999",2005,Number,4455,313
Flatbush/Midwood,"$25,000 to $34,999",2005,Number,6005,314
Sheepshead Bay,"$25,000 to $34,999",2005,Number,6734,315
Brownsville,"$25,000 to $34,999",2005,Number,6437,316
East Flatbush,"$25,000 to $34,999",2005,Number,8103,317
Canarsie,"$25,000 to $34,999",2005,Number,6916,318
Astoria,"$25,000 to $34,999",2005,Number,11468,401
Sunnyside/Woodside,"$25,000 to $34,999",2005,Number,6260,402
Jackson Heights,"$25,000 to $34,999",2005,Number,8301,403
Elmhurst/Corona,"$25,000 to $34,999",2005,Number,6363,404
Ridgewood/Glendale,"$25,000 to $34,999",2005,Number,6779,405
Rego Park/Forest Hills,"$25,000 to $34,999",2005,Number,4892,406
Flushing,"$25,000 to $34,999",2005,Number,8714,407
Fresh Meadows/Briarwood,"$25,000 to $34,999",2005,Number,4815,408
Woodhaven,"$25,000 to $34,999",2005,Number,4847,409
Howard Beach,"$25,000 to $34,999",2005,Number,3017,410
Bayside,"$25,000 to $34,999",2005,Number,3253,411
Jamaica/St. Albans,"$25,000 to $34,999",2005,Number,7714,412
Queens Village,"$25,000 to $34,999",2005,Number,4810,413
The Rockaways,"$25,000 to $34,999",2005,Number,3734,414
St. George,"$25,000 to $34,999",2005,Number,4858,501
South Beach,"$25,000 to $34,999",2005,Number,5395,502
Tottenville,"$25,000 to $34,999",2005,Number,2611,503
Bronx,"$25,000 to $34,999",2005,Number,55860,36005
Brooklyn,"$25,000 to $34,999",2005,Number,103315,36047
Manhattan,"$25,000 to $34,999",2005,Number,56626,36061
Queens,"$25,000 to $34,999",2005,Number,84967,36081
Staten Island,"$25,000 to $34,999",2005,Number,12864,36085
New York City,"$25,000 to $34,999",2005,Number,313632,3651000
Battery Park/Tribeca,"$25,000 to $34,999",2005,Percent,0.04318,101
Greenwich Village,"$25,000 to $34,999",2005,Percent,0.04318,102
Lower East Side,"$25,000 to $34,999",2005,Percent,0.11044,103
Chelsea/Clinton,"$25,000 to $34,999",2005,Percent,0.05976,104
Midtown Business District,"$25,000 to $34,999",2005,Percent,0.05976,105
Murray Hill/Stuyvesant,"$25,000 to $34,999",2005,Percent,0.04823,106
Upper West Side,"$25,000 to $34,999",2005,Percent,0.06287,107
Upper East Side,"$25,000 to $34,999",2005,Percent,0.05115,108
Manhattanville,"$25,000 to $34,999",2005,Percent,0.07026,109
Central Harlem,"$25,000 to $34,999",2005,Percent,0.12613,110
East Harlem,"$25,000 to $34,999",2005,Percent,0.12781,111
Washington Heights,"$25,000 to $34,999",2005,Percent,0.13221,112
Mott Haven,"$25,000 to $34,999",2005,Percent,0.11343,201
Hunts Point,"$25,000 to $34,999",2005,Percent,0.11343,202
Morrisania,"$25,000 to $34,999",2005,Percent,0.14014,203
Concourse/Highbridge,"$25,000 to $34,999",2005,Percent,0.1137,204
University Heights,"$25,000 to $34,999",2005,Percent,0.1311,205
East Tremont,"$25,000 to $34,999",2005,Percent,0.14014,206
Bedford Park,"$25,000 to $34,999",2005,Percent,0.12972,207
Riverdale,"$25,000 to $34,999",2005,Percent,0.10288,208
Unionport/Soundview,"$25,000 to $34,999",2005,Percent,0.10467,209
Throgs Neck,"$25,000 to $34,999",2005,Percent,0.10588,210
Pelham Parkway,"$25,000 to $34,999",2005,Percent,0.11905,211
Williamsbridge,"$25,000 to $34,999",2005,Percent,0.13365,212
Williamsburg/Greenpoint,"$25,000 to $34,999",2005,Percent,0.08269,301
Fort Greene/Brooklyn Hts,"$25,000 to $34,999",2005,Percent,0.09446,302
Bedford Stuyvesant,"$25,000 to $34,999",2005,Percent,0.11753,303
Bushwick,"$25,000 to $34,999",2005,Percent,0.14273,304
East New York,"$25,000 to $34,999",2005,Percent,0.11101,305
Park Slope,"$25,000 to $34,999",2005,Percent,0.07186,306
Sunset Park,"$25,000 to $34,999",2005,Percent,0.11899,307
Crown Heights North,"$25,000 to $34,999",2005,Percent,0.13962,308
Crown Heights South,"$25,000 to $34,999",2005,Percent,0.16042,309
Bay Ridge,"$25,000 to $34,999",2005,Percent,0.08545,310
Bensonhurst,"$25,000 to $34,999",2005,Percent,0.10859,311
Borough Park,"$25,000 to $34,999",2005,Percent,0.14716,312
Coney Island,"$25,000 to $34,999",2005,Percent,0.09484,313
Flatbush/Midwood,"$25,000 to $34,999",2005,Percent,0.10538,314
Sheepshead Bay,"$25,000 to $34,999",2005,Percent,0.12781,315
Brownsville,"$25,000 to $34,999",2005,Percent,0.1559,316
East Flatbush,"$25,000 to $34,999",2005,Percent,0.16551,317
Canarsie,"$25,000 to $34,999",2005,Percent,0.10738,318
Astoria,"$25,000 to $34,999",2005,Percent,0.1486,401
Sunnyside/Woodside,"$25,000 to $34,999",2005,Percent,0.11922,402
Jackson Heights,"$25,000 to $34,999",2005,Percent,0.14249,403
Elmhurst/Corona,"$25,000 to $34,999",2005,Percent,0.14019,404
Ridgewood/Glendale,"$25,000 to $34,999",2005,Percent,0.11347,405
Rego Park/Forest Hills,"$25,000 to $34,999",2005,Percent,0.09139,406
Flushing,"$25,000 to $34,999",2005,Percent,0.09776,407
Fresh Meadows/Briarwood,"$25,000 to $34,999",2005,Percent,0.0921,408
Woodhaven,"$25,000 to $34,999",2005,Percent,0.11065,409
Howard Beach,"$25,000 to $34,999",2005,Percent,0.07927,410
Bayside,"$25,000 to $34,999",2005,Percent,0.07968,411
Jamaica/St. Albans,"$25,000 to $34,999",2005,Percent,0.11069,412
Queens Village,"$25,000 to $34,999",2005,Percent,0.07592,413
The Rockaways,"$25,000 to $34,999",2005,Percent,0.0963,414
St. George,"$25,000 to $34,999",2005,Percent,0.08133,501
South Beach,"$25,000 to $34,999",2005,Percent,0.1086,502
Tottenville,"$25,000 to $34,999",2005,Percent,0.04978,503
Bronx,"$25,000 to $34,999",2005,Percent,0.11931,36005
Brooklyn,"$25,000 to $34,999",2005,Percent,0.11712,36047
Manhattan,"$25,000 to $34,999",2005,Percent,0.07742,36061
Queens,"$25,000 to $34,999",2005,Percent,0.10858,36081
Staten Island,"$25,000 to $34,999",2005,Percent,0.07948,36085
New York City,"$25,000 to $34,999",2005,Percent,0.10364,3651000
Battery Park/Tribeca,"$35,000 to $49,999",2005,Number,2691.21549,101
Greenwich Village,"$35,000 to $49,999",2005,Number,3972.78451,102
Lower East Side,"$35,000 to $49,999",2005,Number,6533,103
Chelsea/Clinton,"$35,000 to $49,999",2005,Number,5609.50416,104
Midtown Business District,"$35,000 to $49,999",2005,Number,2807.49584,105
Murray Hill/Stuyvesant,"$35,000 to $49,999",2005,Number,8231,106
Upper West Side,"$35,000 to $49,999",2005,Number,8313,107
Upper East Side,"$35,000 to $49,999",2005,Number,8844,108
Manhattanville,"$35,000 to $49,999",2005,Number,5813,109
Central Harlem,"$35,000 to $49,999",2005,Number,6376,110
East Harlem,"$35,000 to $49,999",2005,Number,6103,111
Washington Heights,"$35,000 to $49,999",2005,Number,9200,112
Mott Haven,"$35,000 to $49,999",2005,Number,3195.38997,201
Hunts Point,"$35,000 to $49,999",2005,Number,1824.61003,202
Morrisania,"$35,000 to $49,999",2005,Number,2826.3821,203
Concourse/Highbridge,"$35,000 to $49,999",2005,Number,6196,204
University Heights,"$35,000 to $49,999",2005,Number,4970,205
East Tremont,"$35,000 to $49,999",2005,Number,2950.6179,206
Bedford Park,"$35,000 to $49,999",2005,Number,7051,207
Riverdale,"$35,000 to $49,999",2005,Number,5637,208
Unionport/Soundview,"$35,000 to $49,999",2005,Number,10055,209
Throgs Neck,"$35,000 to $49,999",2005,Number,6547,210
Pelham Parkway,"$35,000 to $49,999",2005,Number,6895,211
Williamsbridge,"$35,000 to $49,999",2005,Number,7878,212
Williamsburg/Greenpoint,"$35,000 to $49,999",2005,Number,7286,301
Fort Greene/Brooklyn Hts,"$35,000 to $49,999",2005,Number,5180,302
Bedford Stuyvesant,"$35,000 to $49,999",2005,Number,6437,303
Bushwick,"$35,000 to $49,999",2005,Number,4834,304
East New York,"$35,000 to $49,999",2005,Number,6650,305
Park Slope,"$35,000 to $49,999",2005,Number,4972,306
Sunset Park,"$35,000 to $49,999",2005,Number,6034,307
Crown Heights North,"$35,000 to $49,999",2005,Number,6257,308
Crown Heights South,"$35,000 to $49,999",2005,Number,8044,309
Bay Ridge,"$35,000 to $49,999",2005,Number,7517,310
Bensonhurst,"$35,000 to $49,999",2005,Number,9536,311
Borough Park,"$35,000 to $49,999",2005,Number,5571,312
Coney Island,"$35,000 to $49,999",2005,Number,6033,313
Flatbush/Midwood,"$35,000 to $49,999",2005,Number,8515,314
Sheepshead Bay,"$35,000 to $49,999",2005,Number,7018,315
Brownsville,"$35,000 to $49,999",2005,Number,4509,316
East Flatbush,"$35,000 to $49,999",2005,Number,8927,317
Canarsie,"$35,000 to $49,999",2005,Number,8392,318
Astoria,"$35,000 to $49,999",2005,Number,10607,401
Sunnyside/Woodside,"$35,000 to $49,999",2005,Number,8085,402
Jackson Heights,"$35,000 to $49,999",2005,Number,9438,403
Elmhurst/Corona,"$35,000 to $49,999",2005,Number,7693,404
Ridgewood/Glendale,"$35,000 to $49,999",2005,Number,8559,405
Rego Park/Forest Hills,"$35,000 to $49,999",2005,Number,7007,406
Flushing,"$35,000 to $49,999",2005,Number,14819,407
Fresh Meadows/Briarwood,"$35,000 to $49,999",2005,Number,8810,408
Woodhaven,"$35,000 to $49,999",2005,Number,7063,409
Howard Beach,"$35,000 to $49,999",2005,Number,6041,410
Bayside,"$35,000 to $49,999",2005,Number,5497,411
Jamaica/St. Albans,"$35,000 to $49,999",2005,Number,11632,412
Queens Village,"$35,000 to $49,999",2005,Number,8225,413
The Rockaways,"$35,000 to $49,999",2005,Number,5252,414
St. George,"$35,000 to $49,999",2005,Number,6709,501
South Beach,"$35,000 to $49,999",2005,Number,5193,502
Tottenville,"$35,000 to $49,999",2005,Number,4341,503
Bronx,"$35,000 to $49,999",2005,Number,66026,36005
Brooklyn,"$35,000 to $49,999",2005,Number,121712,36047
Manhattan,"$35,000 to $49,999",2005,Number,74494,36061
Queens,"$35,000 to $49,999",2005,Number,118728,36081
Staten Island,"$35,000 to $49,999",2005,Number,16243,36085
New York City,"$35,000 to $49,999",2005,Number,397203,3651000
Battery Park/Tribeca,"$35,000 to $49,999",2005,Percent,0.09711,101
Greenwich Village,"$35,000 to $49,999",2005,Percent,0.09711,102
Lower East Side,"$35,000 to $49,999",2005,Percent,0.09606,103
Chelsea/Clinton,"$35,000 to $49,999",2005,Percent,0.10998,104
Midtown Business District,"$35,000 to $49,999",2005,Percent,0.10998,105
Murray Hill/Stuyvesant,"$35,000 to $49,999",2005,Percent,0.09674,106
Upper West Side,"$35,000 to $49,999",2005,Percent,0.07993,107
Upper East Side,"$35,000 to $49,999",2005,Percent,0.07796,108
Manhattanville,"$35,000 to $49,999",2005,Percent,0.12415,109
Central Harlem,"$35,000 to $49,999",2005,Percent,0.13388,110
East Harlem,"$35,000 to $49,999",2005,Percent,0.13458,111
Washington Heights,"$35,000 to $49,999",2005,Percent,0.12114,112
Mott Haven,"$35,000 to $49,999",2005,Percent,0.10578,201
Hunts Point,"$35,000 to $49,999",2005,Percent,0.10578,202
Morrisania,"$35,000 to $49,999",2005,Percent,0.11731,203
Concourse/Highbridge,"$35,000 to $49,999",2005,Percent,0.13568,204
University Heights,"$35,000 to $49,999",2005,Percent,0.11249,205
East Tremont,"$35,000 to $49,999",2005,Percent,0.11731,206
Bedford Park,"$35,000 to $49,999",2005,Percent,0.15648,207
Riverdale,"$35,000 to $49,999",2005,Percent,0.14183,208
Unionport/Soundview,"$35,000 to $49,999",2005,Percent,0.15692,209
Throgs Neck,"$35,000 to $49,999",2005,Percent,0.15801,210
Pelham Parkway,"$35,000 to $49,999",2005,Percent,0.15624,211
Williamsbridge,"$35,000 to $49,999",2005,Percent,0.16686,212
Williamsburg/Greenpoint,"$35,000 to $49,999",2005,Percent,0.14766,301
Fort Greene/Brooklyn Hts,"$35,000 to $49,999",2005,Percent,0.10429,302
Bedford Stuyvesant,"$35,000 to $49,999",2005,Percent,0.14042,303
Bushwick,"$35,000 to $49,999",2005,Percent,0.12721,304
East New York,"$35,000 to $49,999",2005,Percent,0.13808,305
Park Slope,"$35,000 to $49,999",2005,Percent,0.10291,306
Sunset Park,"$35,000 to $49,999",2005,Percent,0.13547,307
Crown Heights North,"$35,000 to $49,999",2005,Percent,0.12986,308
Crown Heights South,"$35,000 to $49,999",2005,Percent,0.20794,309
Bay Ridge,"$35,000 to $49,999",2005,Percent,0.15348,310
Bensonhurst,"$35,000 to $49,999",2005,Percent,0.14632,311
Borough Park,"$35,000 to $49,999",2005,Percent,0.12113,312
Coney Island,"$35,000 to $49,999",2005,Percent,0.12844,313
Flatbush/Midwood,"$35,000 to $49,999",2005,Percent,0.14943,314
Sheepshead Bay,"$35,000 to $49,999",2005,Percent,0.1332,315
Brownsville,"$35,000 to $49,999",2005,Percent,0.10921,316
East Flatbush,"$35,000 to $49,999",2005,Percent,0.18234,317
Canarsie,"$35,000 to $49,999",2005,Percent,0.1303,318
Astoria,"$35,000 to $49,999",2005,Percent,0.13745,401
Sunnyside/Woodside,"$35,000 to $49,999",2005,Percent,0.15397,402
Jackson Heights,"$35,000 to $49,999",2005,Percent,0.16201,403
Elmhurst/Corona,"$35,000 to $49,999",2005,Percent,0.16949,404
Ridgewood/Glendale,"$35,000 to $49,999",2005,Percent,0.14327,405
Rego Park/Forest Hills,"$35,000 to $49,999",2005,Percent,0.1309,406
Flushing,"$35,000 to $49,999",2005,Percent,0.16625,407
Fresh Meadows/Briarwood,"$35,000 to $49,999",2005,Percent,0.16851,408
Woodhaven,"$35,000 to $49,999",2005,Percent,0.16123,409
Howard Beach,"$35,000 to $49,999",2005,Percent,0.15872,410
Bayside,"$35,000 to $49,999",2005,Percent,0.13465,411
Jamaica/St. Albans,"$35,000 to $49,999",2005,Percent,0.16692,412
Queens Village,"$35,000 to $49,999",2005,Percent,0.12983,413
The Rockaways,"$35,000 to $49,999",2005,Percent,0.13545,414
St. George,"$35,000 to $49,999",2005,Percent,0.11232,501
South Beach,"$35,000 to $49,999",2005,Percent,0.10454,502
Tottenville,"$35,000 to $49,999",2005,Percent,0.08277,503
Bronx,"$35,000 to $49,999",2005,Percent,0.14102,36005
Brooklyn,"$35,000 to $49,999",2005,Percent,0.13797,36047
Manhattan,"$35,000 to $49,999",2005,Percent,0.10185,36061
Queens,"$35,000 to $49,999",2005,Percent,0.15172,36081
Staten Island,"$35,000 to $49,999",2005,Percent,0.10035,36085
New York City,"$35,000 to $49,999",2005,Percent,0.13125,3651000
Battery Park/Tribeca,"$50,000 to $74,999",2005,Number,3834.49746,101
Greenwich Village,"$50,000 to $74,999",2005,Number,5660.50254,102
Lower East Side,"$50,000 to $74,999",2005,Number,11024,103
Chelsea/Clinton,"$50,000 to $74,999",2005,Number,7117.67903,104
Midtown Business District,"$50,000 to $74,999",2005,Number,3562.32097,105
Murray Hill/Stuyvesant,"$50,000 to $74,999",2005,Number,12510,106
Upper West Side,"$50,000 to $74,999",2005,Number,12022,107
Upper East Side,"$50,000 to $74,999",2005,Number,20669,108
Manhattanville,"$50,000 to $74,999",2005,Number,4842,109
Central Harlem,"$50,000 to $74,999",2005,Number,6168,110
East Harlem,"$50,000 to $74,999",2005,Number,6476,111
Washington Heights,"$50,000 to $74,999",2005,Number,12499,112
Mott Haven,"$50,000 to $74,999",2005,Number,2218.31355,201
Hunts Point,"$50,000 to $74,999",2005,Number,1266.68645,202
Morrisania,"$50,000 to $74,999",2005,Number,1993.19382,203
Concourse/Highbridge,"$50,000 to $74,999",2005,Number,5545,204
University Heights,"$50,000 to $74,999",2005,Number,4219,205
East Tremont,"$50,000 to $74,999",2005,Number,2080.80618,206
Bedford Park,"$50,000 to $74,999",2005,Number,8223,207
Riverdale,"$50,000 to $74,999",2005,Number,8206,208
Unionport/Soundview,"$50,000 to $74,999",2005,Number,9775,209
Throgs Neck,"$50,000 to $74,999",2005,Number,6812,210
Pelham Parkway,"$50,000 to $74,999",2005,Number,8106,211
Williamsbridge,"$50,000 to $74,999",2005,Number,8365,212
Williamsburg/Greenpoint,"$50,000 to $74,999",2005,Number,7389,301
Fort Greene/Brooklyn Hts,"$50,000 to $74,999",2005,Number,8280,302
Bedford Stuyvesant,"$50,000 to $74,999",2005,Number,5731,303
Bushwick,"$50,000 to $74,999",2005,Number,4997,304
East New York,"$50,000 to $74,999",2005,Number,7621,305
Park Slope,"$50,000 to $74,999",2005,Number,8256,306
Sunset Park,"$50,000 to $74,999",2005,Number,6972,307
Crown Heights North,"$50,000 to $74,999",2005,Number,7431,308
Crown Heights South,"$50,000 to $74,999",2005,Number,6668,309
Bay Ridge,"$50,000 to $74,999",2005,Number,7884,310
Bensonhurst,"$50,000 to $74,999",2005,Number,12514,311
Borough Park,"$50,000 to $74,999",2005,Number,7223,312
Coney Island,"$50,000 to $74,999",2005,Number,5465,313
Flatbush/Midwood,"$50,000 to $74,999",2005,Number,10843,314
Sheepshead Bay,"$50,000 to $74,999",2005,Number,8879,315
Brownsville,"$50,000 to $74,999",2005,Number,4934,316
East Flatbush,"$50,000 to $74,999",2005,Number,8847,317
Canarsie,"$50,000 to $74,999",2005,Number,14875,318
Astoria,"$50,000 to $74,999",2005,Number,12364,401
Sunnyside/Woodside,"$50,000 to $74,999",2005,Number,9202,402
Jackson Heights,"$50,000 to $74,999",2005,Number,11496,403
Elmhurst/Corona,"$50,000 to $74,999",2005,Number,9863,404
Ridgewood/Glendale,"$50,000 to $74,999",2005,Number,12584,405
Rego Park/Forest Hills,"$50,000 to $74,999",2005,Number,9639,406
Flushing,"$50,000 to $74,999",2005,Number,16954,407
Fresh Meadows/Briarwood,"$50,000 to $74,999",2005,Number,10616,408
Woodhaven,"$50,000 to $74,999",2005,Number,7189,409
Howard Beach,"$50,000 to $74,999",2005,Number,8084,410
Bayside,"$50,000 to $74,999",2005,Number,8251,411
Jamaica/St. Albans,"$50,000 to $74,999",2005,Number,15641,412
Queens Village,"$50,000 to $74,999",2005,Number,15077,413
The Rockaways,"$50,000 to $74,999",2005,Number,7031,414
St. George,"$50,000 to $74,999",2005,Number,12448,501
South Beach,"$50,000 to $74,999",2005,Number,9734,502
Tottenville,"$50,000 to $74,999",2005,Number,10044,503
Bronx,"$50,000 to $74,999",2005,Number,66810,36005
Brooklyn,"$50,000 to $74,999",2005,Number,144809,36047
Manhattan,"$50,000 to $74,999",2005,Number,106385,36061
Queens,"$50,000 to $74,999",2005,Number,153991,36081
Staten Island,"$50,000 to $74,999",2005,Number,32226,36085
New York City,"$50,000 to $74,999",2005,Number,504221,3651000
Battery Park/Tribeca,"$50,000 to $74,999",2005,Percent,0.13837,101
Greenwich Village,"$50,000 to $74,999",2005,Percent,0.13837,102
Lower East Side,"$50,000 to $74,999",2005,Percent,0.16209,103
Chelsea/Clinton,"$50,000 to $74,999",2005,Percent,0.13955,104
Midtown Business District,"$50,000 to $74,999",2005,Percent,0.13955,105
Murray Hill/Stuyvesant,"$50,000 to $74,999",2005,Percent,0.14703,106
Upper West Side,"$50,000 to $74,999",2005,Percent,0.11559,107
Upper East Side,"$50,000 to $74,999",2005,Percent,0.1822,108
Manhattanville,"$50,000 to $74,999",2005,Percent,0.10341,109
Central Harlem,"$50,000 to $74,999",2005,Percent,0.12951,110
East Harlem,"$50,000 to $74,999",2005,Percent,0.1428,111
Washington Heights,"$50,000 to $74,999",2005,Percent,0.16458,112
Mott Haven,"$50,000 to $74,999",2005,Percent,0.07344,201
Hunts Point,"$50,000 to $74,999",2005,Percent,0.07344,202
Morrisania,"$50,000 to $74,999",2005,Percent,0.08273,203
Concourse/Highbridge,"$50,000 to $74,999",2005,Percent,0.12143,204
University Heights,"$50,000 to $74,999",2005,Percent,0.0955,205
East Tremont,"$50,000 to $74,999",2005,Percent,0.08273,206
Bedford Park,"$50,000 to $74,999",2005,Percent,0.18249,207
Riverdale,"$50,000 to $74,999",2005,Percent,0.20646,208
Unionport/Soundview,"$50,000 to $74,999",2005,Percent,0.15255,209
Throgs Neck,"$50,000 to $74,999",2005,Percent,0.1644,210
Pelham Parkway,"$50,000 to $74,999",2005,Percent,0.18368,211
Williamsbridge,"$50,000 to $74,999",2005,Percent,0.17718,212
Williamsburg/Greenpoint,"$50,000 to $74,999",2005,Percent,0.14975,301
Fort Greene/Brooklyn Hts,"$50,000 to $74,999",2005,Percent,0.1667,302
Bedford Stuyvesant,"$50,000 to $74,999",2005,Percent,0.12502,303
Bushwick,"$50,000 to $74,999",2005,Percent,0.1315,304
East New York,"$50,000 to $74,999",2005,Percent,0.15825,305
Park Slope,"$50,000 to $74,999",2005,Percent,0.17089,306
